CustomerID,Age,Gender,Tenure_Months,Contract_Type,Payment_Method,Monthly_Charges,Total_Charges,Num_Support_Calls,Avg_Login_Per_Month,Churn
CUST_6630,71,Female,65,Month-to-month,Bank transfer,87.01,5655.65,5,13,1
CUST_6631,49,Female,61,Month-to-month,Electronic check,39.61,2416.21,5,5,0
CUST_6632,55,Female,1,Two year,Electronic check,58.38,58.38,5,9,1
CUST_6633,20,Female,25,Two year,Credit card,74.56,1864.0,1,21,0
CUST_6634,26,Female,27,Two year,Bank transfer,86.63,2339.01,3,25,0
CUST_6635,26,Male,35,Two year,Credit card,63.27,2214.45,2,22,0
CUST_6636,57,Female,53,One year,Bank transfer,79.24,4199.72,5,19,0
CUST_6637,46,Male,13,Month-to-month,Electronic check,63.81,829.53,2,28,0
CUST_6638,26,Female,21,Month-to-month,Electronic check,111.2,2335.2,4,16,1
CUST_6639,57,Male,62,Month-to-month,Mailed check,84.12,5215.44,3,16,0
CUST_6640,20,Female,1,Month-to-month,Credit card,58.49,58.49,0,22,0
CUST_6641,40,Female,52,Two year,Credit card,108.04,5618.08,0,14,0
CUST_6642,43,Female,51,Month-to-month,Credit card,99.65,5082.15,2,11,0
CUST_6643,47,Male,53,Month-to-month,Electronic check,87.72,4649.16,4,26,0
CUST_6644,24,Male,49,Two year,Electronic check,38.28,1875.72,5,7,0
CUST_6645,57,Male,7,Month-to-month,Mailed check,33.67,235.69,5,28,1
CUST_6646,22,Female,11,One year,Credit card,71.14,782.54,2,27,0
CUST_6647,19,Female,58,Month-to-month,Bank transfer,61.69,3578.02,2,8,0
CUST_6648,30,Female,59,Month-to-month,Electronic check,73.43,4332.37,4,6,1
CUST_6649,18,Male,20,Month-to-month,Electronic check,62.92,1258.4,2,21,0
CUST_6650,23,Male,15,Month-to-month,Credit card,91.17,1367.55,5,7,1
CUST_6651,60,Female,42,Two year,Mailed check,36.5,1533.0,3,6,0
CUST_6652,54,Male,51,Month-to-month,Bank transfer,89.11,4544.61,1,25,0
CUST_6653,73,Female,3,One year,Bank transfer,40.51,121.53,1,16,1
CUST_6654,37,Male,29,One year,Bank transfer,94.46,2739.34,2,8,1
CUST_6655,48,Male,32,One year,Electronic check,39.19,1254.08,3,14,0
CUST_6656,19,Male,34,Month-to-month,Credit card,73.63,2503.42,3,10,1
CUST_6657,68,Male,56,Month-to-month,Electronic check,90.43,5064.08,4,13,1
CUST_6658,23,Male,31,One year,Credit card,90.84,2816.04,4,2,1
CUST_6659,57,Male,3,One year,Mailed check,116.8,350.4,5,25,1
CUST_6660,40,Female,10,Month-to-month,Mailed check,106.79,1067.9,1,10,0
CUST_6661,74,Male,40,Two year,Electronic check,87.43,3497.2,1,4,0
CUST_6662,70,Female,52,Month-to-month,Mailed check,31.65,1645.8,3,16,0
CUST_6663,22,Male,21,Month-to-month,Mailed check,75.81,1592.01,4,24,1
CUST_6664,19,Female,34,One year,Credit card,110.89,3770.26,5,3,1
CUST_6665,26,Male,68,Two year,Credit card,87.96,5981.28,4,6,0
CUST_6666,58,Male,5,One year,Electronic check,34.26,171.3,0,5,1
CUST_6667,49,Male,17,Month-to-month,Credit card,48.11,817.87,0,15,1
CUST_6668,24,Male,5,Month-to-month,Bank transfer,110.98,554.9,2,2,1
CUST_6669,35,Male,64,One year,Credit card,104.54,6690.56,2,29,1
CUST_6670,37,Female,52,Month-to-month,Electronic check,95.97,4990.44,2,19,1
CUST_6671,35,Male,45,Month-to-month,Mailed check,41.73,1877.85,2,12,1
CUST_6672,50,Female,38,Month-to-month,Electronic check,63.8,2424.4,2,25,0
CUST_6673,38,Male,22,Month-to-month,Electronic check,68.49,1506.78,0,16,1
CUST_6674,25,Male,60,One year,Credit card,42.41,2544.6,1,22,0
CUST_6675,50,Male,64,Month-to-month,Electronic check,48.16,3082.24,5,11,1
CUST_6676,32,Female,39,One year,Mailed check,76.11,2968.29,1,28,0
CUST_6677,69,Female,38,Month-to-month,Credit card,75.95,2886.1,0,9,1
CUST_6678,48,Female,40,Two year,Credit card,86.26,3450.4,4,8,0
CUST_6679,62,Female,11,One year,Electronic check,94.7,1041.7,2,20,1
CUST_6680,18,Female,11,Month-to-month,Mailed check,32.37,356.07,1,22,1
CUST_6681,42,Male,4,Two year,Electronic check,39.18,156.72,1,8,0
CUST_6682,54,Male,55,One year,Mailed check,119.17,6554.35,5,25,1
CUST_6683,25,Male,61,Month-to-month,Mailed check,81.36,4962.96,3,21,0
CUST_6684,71,Male,33,Two year,Mailed check,49.6,1636.8,5,16,0
CUST_6685,18,Female,31,Month-to-month,Bank transfer,101.5,3146.5,0,26,0
CUST_6686,65,Male,41,One year,Mailed check,63.39,2598.99,0,8,0
CUST_6687,65,Male,41,Month-to-month,Mailed check,54.31,2226.71,0,15,0
CUST_6688,20,Male,33,Two year,Mailed check,94.91,3132.03,5,15,1
CUST_6689,58,Female,56,Month-to-month,Mailed check,91.29,5112.24,2,13,1
CUST_6690,40,Female,15,Month-to-month,Bank transfer,77.57,1163.55,5,19,1
CUST_6691,33,Male,23,One year,Electronic check,111.54,2565.42,5,6,1
CUST_6692,55,Female,46,Month-to-month,Bank transfer,41.29,1899.34,3,19,0
CUST_6693,48,Male,71,One year,Credit card,48.22,3423.62,2,18,0
CUST_6694,59,Female,57,One year,Credit card,118.73,6767.61,1,24,0
CUST_6695,73,Male,49,One year,Credit card,74.61,3655.89,0,10,0
CUST_6696,42,Male,63,One year,Bank transfer,41.42,2609.46,3,10,1
CUST_6697,69,Female,10,Month-to-month,Electronic check,104.45,1044.5,1,23,1
CUST_6698,68,Male,6,Month-to-month,Bank transfer,118.4,710.4,3,24,1
CUST_6699,29,Male,30,Two year,Mailed check,79.2,2376.0,4,22,1
CUST_6700,34,Male,25,Two year,Bank transfer,49.44,1236.0,2,25,0
CUST_6701,45,Male,45,Month-to-month,Electronic check,35.91,1615.95,2,4,0
CUST_6702,65,Male,23,Month-to-month,Mailed check,47.45,1091.35,0,20,0
CUST_6703,74,Female,39,Month-to-month,Mailed check,83.03,3238.17,1,14,0
CUST_6704,62,Male,41,Month-to-month,Mailed check,91.87,3766.67,4,24,0
CUST_6705,52,Female,38,Month-to-month,Bank transfer,83.1,3157.8,4,25,0
CUST_6706,35,Female,60,Month-to-month,Mailed check,111.3,6678.0,3,19,0
CUST_6707,71,Female,54,One year,Bank transfer,104.65,5651.1,2,15,0
CUST_6708,66,Female,49,One year,Bank transfer,90.0,4410.0,0,16,0
CUST_6709,64,Female,37,Month-to-month,Electronic check,105.71,3911.27,2,19,1
CUST_6710,47,Male,66,One year,Mailed check,79.81,5267.46,0,29,0
CUST_6711,51,Male,19,Month-to-month,Electronic check,89.36,1697.84,0,8,1
CUST_6712,55,Female,43,Month-to-month,Credit card,38.72,1664.96,5,26,1
CUST_6713,22,Female,66,Month-to-month,Credit card,34.28,2262.48,3,4,0
CUST_6714,44,Female,47,Two year,Credit card,50.59,2377.73,5,27,0
CUST_6715,62,Female,13,One year,Mailed check,80.21,1042.73,5,24,0
CUST_6716,37,Female,19,Two year,Electronic check,43.65,829.35,5,22,1
CUST_6717,34,Male,2,Month-to-month,Bank transfer,46.33,92.66,4,3,0
CUST_6718,37,Male,8,Two year,Electronic check,38.75,310.0,1,7,0
CUST_6719,37,Female,29,Two year,Electronic check,96.28,2792.12,1,21,0
CUST_6720,60,Female,15,Two year,Credit card,118.06,1770.9,4,5,0
CUST_6721,61,Female,56,Month-to-month,Electronic check,66.25,3710.0,4,18,1
CUST_6722,24,Male,43,Month-to-month,Credit card,99.51,4278.93,4,19,1
CUST_6723,30,Female,9,One year,Electronic check,32.73,294.57,4,27,0
CUST_6724,48,Female,38,One year,Mailed check,94.5,3591.0,0,3,0
CUST_6725,43,Male,32,Month-to-month,Bank transfer,52.72,1687.04,3,19,0
CUST_6726,53,Female,9,One year,Bank transfer,54.89,494.01,2,2,0
CUST_6727,38,Male,23,Month-to-month,Credit card,36.4,837.2,1,13,1
CUST_6728,28,Female,67,Month-to-month,Mailed check,39.37,2637.79,1,7,1
CUST_6729,63,Male,19,Two year,Electronic check,72.52,1377.88,4,27,0
CUST_6730,60,Female,30,Month-to-month,Mailed check,31.41,942.3,4,23,1
CUST_6731,28,Female,38,Two year,Credit card,111.02,4218.76,3,1,0
CUST_6732,20,Female,31,Month-to-month,Mailed check,66.14,2050.34,3,11,0
CUST_6733,60,Male,56,Two year,Credit card,32.01,1792.56,4,23,0
CUST_6734,46,Male,62,Month-to-month,Electronic check,74.84,4640.08,4,27,0
CUST_6735,59,Male,51,Month-to-month,Electronic check,55.65,2838.15,3,11,0
CUST_6736,40,Male,8,Month-to-month,Bank transfer,39.49,315.92,4,24,1
CUST_6737,68,Female,41,Month-to-month,Mailed check,70.03,2871.23,5,18,1
CUST_6738,57,Male,6,Month-to-month,Credit card,57.82,346.92,0,8,0
CUST_6739,39,Female,27,One year,Bank transfer,100.23,2706.21,5,7,1
CUST_6740,64,Female,63,Month-to-month,Electronic check,75.4,4750.2,0,21,0
CUST_6741,23,Male,64,One year,Bank transfer,75.2,4812.8,0,1,0
CUST_6742,55,Male,28,Month-to-month,Electronic check,48.94,1370.32,3,12,0
CUST_6743,52,Male,52,One year,Mailed check,111.83,5815.16,4,24,0
CUST_6744,72,Male,47,Month-to-month,Bank transfer,52.46,2465.62,4,4,0
CUST_6745,67,Male,32,Month-to-month,Credit card,57.71,1846.72,2,6,0
CUST_6746,36,Male,28,One year,Credit card,44.35,1241.8,1,22,0
CUST_6747,74,Male,30,Month-to-month,Credit card,118.2,3546.0,5,2,0
CUST_6748,25,Male,15,Month-to-month,Electronic check,67.21,1008.15,0,2,0
CUST_6749,65,Female,26,One year,Mailed check,87.64,2278.64,2,9,0
CUST_6750,38,Male,2,Two year,Electronic check,44.53,89.06,3,29,1
CUST_6751,34,Female,29,Month-to-month,Credit card,85.07,2467.03,4,17,1
CUST_6752,42,Male,8,One year,Bank transfer,99.24,793.92,1,27,0
CUST_6753,45,Male,27,Two year,Mailed check,47.19,1274.13,3,7,0
CUST_6754,51,Female,68,Month-to-month,Mailed check,115.83,7876.44,1,2,0
CUST_6755,24,Male,58,Month-to-month,Mailed check,63.45,3680.1,5,22,0
CUST_6756,60,Female,49,Month-to-month,Credit card,81.14,3975.86,1,12,0
CUST_6757,23,Male,34,Month-to-month,Mailed check,48.8,1659.2,4,8,1
CUST_6758,27,Male,13,Month-to-month,Bank transfer,38.46,499.98,4,13,1
CUST_6759,32,Female,60,One year,Credit card,65.16,3909.6,4,17,0
CUST_6760,38,Male,44,Month-to-month,Electronic check,82.11,3612.84,4,9,0
CUST_6761,47,Male,3,Month-to-month,Electronic check,116.58,349.74,1,26,0
CUST_6762,35,Male,22,Two year,Credit card,86.66,1906.52,1,10,0
CUST_6763,30,Male,28,Month-to-month,Electronic check,61.89,1732.92,4,29,0
CUST_6764,65,Male,66,One year,Mailed check,109.13,7202.58,1,16,1
CUST_6765,39,Male,9,Month-to-month,Bank transfer,35.68,321.12,0,16,0
CUST_6766,23,Female,33,One year,Credit card,57.58,1900.14,3,2,0
CUST_6767,69,Male,3,Month-to-month,Mailed check,72.62,217.86,1,23,1
CUST_6768,34,Male,62,Month-to-month,Electronic check,91.82,5692.84,4,20,1
CUST_6769,52,Female,8,Month-to-month,Bank transfer,110.33,882.64,3,3,1
CUST_6770,27,Female,22,One year,Mailed check,78.25,1721.5,1,19,0
CUST_6771,36,Male,65,Month-to-month,Bank transfer,57.18,3716.7,0,23,0
CUST_6772,68,Male,40,Month-to-month,Electronic check,113.64,4545.6,0,26,0
CUST_6773,51,Male,58,Month-to-month,Mailed check,30.41,1763.78,0,28,1
CUST_6774,44,Female,8,Month-to-month,Bank transfer,34.39,275.12,2,25,1
CUST_6775,27,Female,13,Month-to-month,Credit card,35.51,461.63,0,16,1
CUST_6776,22,Male,38,Month-to-month,Bank transfer,45.42,1725.96,2,11,1
CUST_6777,52,Male,15,Month-to-month,Electronic check,64.65,969.75,0,25,1
CUST_6778,63,Male,3,Month-to-month,Credit card,97.01,291.03,0,9,0
CUST_6779,28,Male,46,One year,Mailed check,74.54,3428.84,2,25,0
CUST_6780,38,Female,26,One year,Electronic check,44.36,1153.36,0,13,1
CUST_6781,68,Female,41,Month-to-month,Credit card,60.94,2498.54,2,23,1
CUST_6782,31,Female,41,Month-to-month,Bank transfer,87.48,3586.68,0,16,0
CUST_6783,71,Male,12,One year,Credit card,115.75,1389.0,5,3,1
CUST_6784,51,Female,44,Month-to-month,Mailed check,91.42,4022.48,1,27,1
CUST_6785,53,Male,50,Month-to-month,Bank transfer,106.62,5331.0,0,19,0
CUST_6786,51,Female,48,Month-to-month,Credit card,97.89,4698.72,1,24,0
CUST_6787,35,Female,35,Month-to-month,Bank transfer,42.77,1496.95,5,12,1
CUST_6788,24,Female,3,Month-to-month,Credit card,85.54,256.62,3,28,1
CUST_6789,37,Female,47,Two year,Mailed check,90.43,4250.21,5,1,1
CUST_6790,26,Male,14,Month-to-month,Mailed check,110.17,1542.38,2,25,1
CUST_6791,44,Male,11,Month-to-month,Electronic check,34.98,384.78,5,14,1
CUST_6792,26,Female,38,Month-to-month,Mailed check,49.59,1884.42,1,25,1
CUST_6793,43,Female,71,Month-to-month,Electronic check,81.27,5770.17,3,8,1
CUST_6794,63,Male,58,Month-to-month,Mailed check,87.99,5103.42,5,14,1
CUST_6795,64,Male,41,Month-to-month,Bank transfer,51.54,2113.14,3,25,1
CUST_6796,41,Female,68,One year,Credit card,57.99,3943.32,1,22,1
CUST_6797,70,Male,13,One year,Electronic check,55.95,727.35,2,18,1
CUST_6798,72,Male,16,One year,Credit card,83.96,1343.36,5,2,0
CUST_6799,67,Female,71,One year,Credit card,36.9,2619.9,0,6,0
CUST_6800,56,Female,37,One year,Credit card,79.03,2924.11,0,18,1
CUST_6801,72,Female,47,Month-to-month,Electronic check,37.53,1763.91,1,13,1
CUST_6802,51,Male,64,Month-to-month,Bank transfer,94.03,6017.92,0,29,0
CUST_6803,56,Male,37,One year,Electronic check,78.85,2917.45,3,7,0
CUST_6804,64,Female,60,One year,Bank transfer,42.69,2561.4,0,22,0
CUST_6805,69,Male,46,Two year,Bank transfer,47.4,2180.4,3,13,0
CUST_6806,74,Male,30,Month-to-month,Mailed check,83.16,2494.8,3,14,0
CUST_6807,57,Female,10,Month-to-month,Electronic check,56.15,561.5,5,3,1
CUST_6808,53,Female,58,Month-to-month,Electronic check,94.58,5485.64,0,7,0
CUST_6809,46,Female,9,One year,Electronic check,82.97,746.73,1,2,0
CUST_6810,45,Female,61,Month-to-month,Bank transfer,104.36,6365.96,1,11,1
CUST_6811,39,Female,57,Month-to-month,Bank transfer,75.02,4276.14,0,26,0
CUST_6812,49,Female,8,Month-to-month,Mailed check,40.16,321.28,3,13,1
CUST_6813,27,Female,38,Two year,Bank transfer,60.63,2303.94,3,4,0
CUST_6814,28,Male,49,Two year,Mailed check,53.68,2630.32,1,22,0
CUST_6815,70,Female,38,One year,Bank transfer,76.89,2921.82,5,20,1
CUST_6816,63,Female,8,Two year,Bank transfer,76.36,610.88,1,22,0
CUST_6817,36,Female,28,Two year,Credit card,31.77,889.56,3,8,0
CUST_6818,74,Female,22,Month-to-month,Credit card,113.84,2504.48,1,15,1
CUST_6819,40,Female,37,Two year,Bank transfer,54.71,2024.27,3,16,0
CUST_6820,72,Male,62,Month-to-month,Mailed check,56.11,3478.82,1,20,0
CUST_6821,27,Male,42,One year,Bank transfer,102.19,4291.98,1,6,0
CUST_6822,19,Female,29,Month-to-month,Mailed check,59.62,1728.98,2,5,1
CUST_6823,24,Female,55,Two year,Bank transfer,53.24,2928.2,4,16,1
CUST_6824,25,Female,55,Month-to-month,Bank transfer,50.84,2796.2,1,23,0
CUST_6825,43,Male,1,Two year,Credit card,86.82,86.82,5,23,1
CUST_6826,23,Male,21,Two year,Electronic check,114.55,2405.55,3,25,0
CUST_6827,70,Male,20,One year,Credit card,68.82,1376.4,0,7,1
CUST_6828,25,Male,6,One year,Mailed check,45.21,271.26,0,13,0
CUST_6829,48,Female,9,One year,Credit card,99.78,898.02,5,18,1
CUST_6830,66,Male,2,One year,Electronic check,81.03,162.06,5,23,1
CUST_6831,51,Male,70,One year,Electronic check,117.37,8215.9,4,24,1
CUST_6832,69,Male,46,Month-to-month,Bank transfer,114.77,5279.42,0,26,1
CUST_6833,60,Female,21,Month-to-month,Credit card,102.34,2149.14,4,2,1
CUST_6834,43,Female,17,Month-to-month,Mailed check,75.2,1278.4,3,12,1
CUST_6835,23,Male,42,Month-to-month,Credit card,42.71,1793.82,4,29,1
CUST_6836,24,Male,8,Month-to-month,Bank transfer,40.4,323.2,4,4,1
CUST_6837,36,Female,15,One year,Credit card,111.23,1668.45,2,12,0
CUST_6838,72,Female,36,Month-to-month,Bank transfer,113.22,4075.92,4,11,1
CUST_6839,45,Female,10,Two year,Credit card,91.96,919.6,0,5,0
CUST_6840,18,Male,71,One year,Credit card,71.23,5057.33,3,9,0
CUST_6841,58,Female,37,One year,Mailed check,68.74,2543.38,4,1,1
CUST_6842,63,Female,17,Month-to-month,Bank transfer,46.34,787.78,1,19,0
CUST_6843,74,Male,65,Two year,Bank transfer,110.98,7213.7,3,11,0
CUST_6844,56,Female,34,One year,Mailed check,62.36,2120.24,5,19,0
CUST_6845,25,Male,7,Month-to-month,Electronic check,50.35,352.45,2,26,0
CUST_6846,23,Male,71,Month-to-month,Mailed check,108.19,7681.49,3,24,0
CUST_6847,20,Male,5,Month-to-month,Credit card,67.84,339.2,4,22,1
CUST_6848,38,Female,5,Month-to-month,Mailed check,49.98,249.9,2,18,1
CUST_6849,50,Male,22,Month-to-month,Electronic check,49.92,1098.24,2,27,1
CUST_6850,57,Male,20,One year,Mailed check,77.2,1544.0,1,3,0
CUST_6851,53,Male,41,Month-to-month,Electronic check,79.51,3259.91,3,8,1
CUST_6852,54,Male,36,One year,Bank transfer,38.32,1379.52,2,13,0
CUST_6853,63,Female,63,Two year,Electronic check,49.28,3104.64,2,4,0
CUST_6854,70,Female,71,Month-to-month,Credit card,116.12,8244.52,0,6,1
CUST_6855,47,Male,13,Month-to-month,Bank transfer,104.72,1361.36,4,12,1
CUST_6856,37,Female,7,One year,Mailed check,106.74,747.18,5,2,1
CUST_6857,45,Male,33,Month-to-month,Credit card,49.45,1631.85,1,11,1
CUST_6858,51,Male,21,One year,Mailed check,45.84,962.64,1,5,0
CUST_6859,41,Female,37,One year,Mailed check,49.83,1843.71,5,15,1
CUST_6860,51,Male,8,One year,Credit card,84.09,672.72,0,15,0
CUST_6861,24,Female,55,Month-to-month,Mailed check,71.1,3910.5,5,4,1
CUST_6862,36,Male,60,Month-to-month,Electronic check,111.31,6678.6,2,28,0
CUST_6863,53,Female,21,One year,Electronic check,88.06,1849.26,1,18,0
CUST_6864,43,Female,38,Two year,Bank transfer,107.14,4071.32,0,25,0
CUST_6865,21,Male,55,Month-to-month,Electronic check,50.19,2760.45,2,24,0
CUST_6866,62,Male,19,One year,Mailed check,53.91,1024.29,4,28,1
CUST_6867,38,Male,41,Month-to-month,Credit card,59.94,2457.54,3,28,0
CUST_6868,44,Female,4,Month-to-month,Bank transfer,76.36,305.44,1,20,1
CUST_6869,38,Female,56,Month-to-month,Bank transfer,88.96,4981.76,1,3,0
CUST_6870,41,Male,6,Month-to-month,Bank transfer,53.06,318.36,4,8,1
CUST_6871,48,Female,64,Month-to-month,Bank transfer,113.8,7283.2,2,9,0
CUST_6872,64,Male,65,Month-to-month,Bank transfer,104.62,6800.3,5,17,1
CUST_6873,24,Male,22,Two year,Credit card,43.17,949.74,2,3,0
CUST_6874,58,Male,55,Month-to-month,Mailed check,41.56,2285.8,0,11,0
CUST_6875,34,Female,42,One year,Bank transfer,51.89,2179.38,5,29,1
CUST_6876,39,Female,5,One year,Electronic check,84.31,421.55,4,26,1
CUST_6877,64,Male,38,Month-to-month,Mailed check,96.85,3680.3,5,21,0
CUST_6878,53,Female,11,Two year,Bank transfer,88.07,968.77,1,10,0
CUST_6879,30,Female,34,One year,Bank transfer,78.68,2675.12,0,12,0
CUST_6880,53,Female,56,Two year,Credit card,44.31,2481.36,1,10,0
CUST_6881,51,Female,14,Month-to-month,Credit card,50.46,706.44,4,17,1
CUST_6882,34,Male,20,Month-to-month,Electronic check,114.86,2297.2,4,15,1
CUST_6883,68,Female,2,Month-to-month,Mailed check,108.82,217.64,0,23,1
CUST_6884,18,Male,26,Two year,Mailed check,85.91,2233.66,5,8,0
CUST_6885,45,Female,61,Two year,Mailed check,45.72,2788.92,0,2,0
CUST_6886,45,Female,58,Month-to-month,Credit card,91.17,5287.86,1,14,0
CUST_6887,70,Male,9,One year,Bank transfer,61.43,552.87,0,7,0
CUST_6888,20,Female,24,Month-to-month,Credit card,88.4,2121.6,5,20,1
CUST_6889,71,Female,57,One year,Mailed check,66.53,3792.21,3,20,0
CUST_6890,66,Male,42,One year,Mailed check,72.89,3061.38,2,8,1
CUST_6891,24,Male,24,Two year,Electronic check,91.0,2184.0,3,19,0
CUST_6892,41,Female,38,Month-to-month,Electronic check,37.15,1411.7,0,9,0
CUST_6893,60,Female,12,Two year,Electronic check,119.29,1431.48,1,19,0
CUST_6894,56,Male,44,Month-to-month,Electronic check,116.64,5132.16,2,21,0
CUST_6895,18,Female,36,Two year,Mailed check,117.06,4214.16,5,2,1
CUST_6896,37,Female,53,Month-to-month,Bank transfer,106.79,5659.87,1,15,1
CUST_6897,69,Male,60,Month-to-month,Bank transfer,58.04,3482.4,4,3,0
CUST_6898,55,Male,26,Two year,Electronic check,109.87,2856.62,2,26,0
CUST_6899,36,Male,3,Month-to-month,Mailed check,79.46,238.38,5,27,1
CUST_6900,27,Female,23,Two year,Credit card,90.8,2088.4,1,2,1
CUST_6901,71,Male,55,Month-to-month,Credit card,40.57,2231.35,0,12,1
CUST_6902,51,Female,30,One year,Credit card,40.33,1209.9,4,5,1
CUST_6903,52,Female,34,Two year,Mailed check,91.87,3123.58,1,3,0
CUST_6904,46,Male,31,Month-to-month,Bank transfer,88.33,2738.23,2,5,0
CUST_6905,50,Female,2,One year,Bank transfer,87.06,174.12,0,7,1
CUST_6906,60,Female,59,Two year,Bank transfer,71.48,4217.32,1,19,0
CUST_6907,64,Male,53,One year,Mailed check,74.66,3956.98,0,16,0
CUST_6908,52,Male,24,Month-to-month,Bank transfer,88.02,2112.48,0,25,0
CUST_6909,53,Female,53,One year,Bank transfer,80.41,4261.73,2,3,0
CUST_6910,31,Female,61,Two year,Bank transfer,38.93,2374.73,3,12,0
CUST_6911,21,Male,45,Month-to-month,Electronic check,105.23,4735.35,1,21,0
CUST_6912,20,Male,2,Two year,Electronic check,55.65,111.3,1,9,0
CUST_6913,21,Female,28,Two year,Mailed check,98.24,2750.72,4,3,0
CUST_6914,30,Male,54,Two year,Bank transfer,39.31,2122.74,0,28,0
CUST_6915,53,Male,30,Month-to-month,Credit card,108.14,3244.2,3,25,0
CUST_6916,70,Male,9,Month-to-month,Credit card,47.28,425.52,4,26,1
CUST_6917,67,Female,13,One year,Electronic check,53.49,695.37,3,1,1
CUST_6918,39,Male,27,One year,Electronic check,46.48,1254.96,5,24,0
CUST_6919,44,Female,71,Month-to-month,Bank transfer,52.5,3727.5,5,16,0
CUST_6920,41,Male,45,One year,Electronic check,35.31,1588.95,2,2,0
CUST_6921,45,Male,31,Two year,Credit card,116.34,3606.54,1,13,0
CUST_6922,58,Female,42,Month-to-month,Mailed check,38.72,1626.24,3,12,1
CUST_6923,56,Male,60,One year,Credit card,43.86,2631.6,2,10,1
CUST_6924,67,Male,56,Two year,Electronic check,53.51,2996.56,5,16,0
CUST_6925,41,Male,55,Month-to-month,Bank transfer,108.79,5983.45,1,11,0
CUST_6926,37,Male,19,Month-to-month,Mailed check,68.91,1309.29,3,15,1
CUST_6927,72,Female,42,Month-to-month,Mailed check,107.54,4516.68,5,28,0
CUST_6928,41,Male,54,Two year,Credit card,53.12,2868.48,4,5,0
CUST_6929,20,Female,38,Month-to-month,Credit card,74.68,2837.84,1,5,1
CUST_6930,37,Female,11,Month-to-month,Bank transfer,88.7,975.7,3,23,0
CUST_6931,26,Female,71,Month-to-month,Bank transfer,102.4,7270.4,3,16,1
CUST_6932,41,Male,27,One year,Credit card,103.45,2793.15,4,11,1
CUST_6933,26,Female,49,Month-to-month,Electronic check,47.92,2348.08,3,14,0
CUST_6934,25,Male,38,Month-to-month,Credit card,59.81,2272.78,2,11,0
CUST_6935,43,Female,57,One year,Electronic check,78.42,4469.94,5,22,1
CUST_6936,57,Male,29,One year,Bank transfer,93.48,2710.92,2,18,0
CUST_6937,41,Female,13,Month-to-month,Mailed check,71.89,934.57,4,15,1
CUST_6938,63,Female,55,One year,Bank transfer,30.33,1668.15,2,23,0
CUST_6939,37,Male,55,Two year,Bank transfer,55.81,3069.55,5,5,0
CUST_6940,25,Male,19,Month-to-month,Bank transfer,72.7,1381.3,0,8,1
CUST_6941,22,Female,25,Month-to-month,Bank transfer,99.84,2496.0,4,19,0
